sentiment,text
1,Installing Call of Duty 4... what a big DON'T... HELL YEAH 
1,@pinkfrangipani it's take me to the river from sydenee 
1,Plans have changed for the better... out for a MTB ride in the sunshine now 
1,@turnitgrey oh gosh. I didn't think you were that old. oh well I'll still like you when your 25  hahaha.
1,bom dia twitters 
1,One month from today we'll be on that plane headin' for NY!!    
1,snuggling in bed with my little baby....ahhhh! 
1,"@Marcel_Perform Gimme that $1m, we'll take a tour to the UK, and I'll show you all the people you need "
1,@MarthaStewart proof? 
1, My Cullen family jewellery set arrived this morning!  So happy!
1,"@meedee64  Coooeee, How's your day been "
1,http://twitpic.com/2y9iv - When Chelsea brings me chocolate and diet coke I'm happy again 
1,Reminder: SR Release date set for Easter Sunday 
1,@twitme10 Lol - curry .. cuppa tea ... glass of merlot .... a free doggie ... I'm happy to negotiate 
1,@Pete_Brown That's In-and-Out 
1,"@healthwarrior A watched pot never boiled, mate - distraction is the name of the game "
1,"Watching Tron Oh my goodness, genius stuff :-D. the bike scene just flashed by "
1,@destanigroup Thanks for the link to fastpitch! 
1,"@Kal_Penn Thank you, Kal!!! You're GREAT!!! Good luck on everything that you'll do! "
1,@imjustcreative bless ya fella 
1,@ozazure I just trimmed it.  I'll post photos soon 
1,@rccgd I'm leaving the laptop at home. I'll put up with tweetie. I can get DMs on gmail. New friends can always send me their email addy 
1,@coy0te Sure!  But would i be a rebel for not waiting til Follow Friday? haha
1,Just booked @leawoodward and I in for 4D baby scan tomorrow - very exciting - can't wait to see our little girl 
1,"In ny  No flight delays, thank goodness. Las vegas was memorable! Loved fob/atl/cs concert"
1,loves the weather and goes on a bike tour with her doggy now 
1,"@petesanderson A little of what you fancy does you good, I am told "
1,@missy1994 dude i am SO jealous! goin to buy some on thurs 
1,Totally bought High School Musical 3 today... and it was meant to be released tomorrow.  Also bought a Wii Remote charger!
1,@MissxMarisa Oh sounds like a top movie  Really? I don't know who that is but they should hah.
1,@mileycyrus you're up early.... or out late  haha
1,@cassie2112 I don't wanna! tis too annoying &amp; hard! ...doing it all day tomorrow 
1,@brendonuriesays @trohman hope you guys have a safe flight 
1,@thirdsectorlab Greetings. 
1,@BrisbaneGirl 'hen' style may or may not involve making promises OTHER people need to deliver ... no such concerns here 
1,@espiral08  we're coming back on sunday or monday! 
1,@dajw nowt wrong with abit of cheese monsieur Winsor 
1,"right then nsb archive done and dusted, ape accounts up to date, freeland winner sorted.. haha now to do some real work "
1,Playing the clarinet makes me happy 
1,@xdcd What are you saying about yourself 
1,"mmm OJ, scrambled eggs w/ cheese and toast  GILMOREGIRLS TOO! ahhh. this day is amazing.. now if i could only get the dryer to work."
1,@JohnsHopkins Bloodstain on the carpet? Ready to gooo!  http://short.to/3uqb
1,@Fortitia how's it cooking?  looking forward to having a taste later.
1,@nicharry Tell her Simon &quot;who used to be from Tuks FM&quot; says Hi 
1,I like the sound of my new job title. Inventory manager. 
1,in curand voi fi pe .ro thx to blogway si CNSC 
1,Night all.. just enjoyed a chat on connect2mums. Check it out.  http://connect2mums.ning.com/
1,@mark_uk_ne We know we don't have a Queen. 
1,@DanceofLife just twigged  you mean your financial presentation? Yes I'll have a look at home and mail to you today
1,@declanshalvey yea you're right it's shite 
1,has just joined twitter 
1,@aplusk Ha! Nice...A lot like love is on tv right now  what a cute movie!
1,@LozzaBlack About time! You should always listen to your wise friend Kate. She's the coolest! 
1,The jobs front doesnt look so bleak today  !!
1,Going to school and enjoying my last day as a 16 year old  but  too
1,@anup_99 yea .. they just keep getting better 
1,making some lunch 
1,It's always great to hear from actors whom I've directed! Trying to encourage them to join Twitter! 
1,wow i just woke up and there's a bag next to my bed. i hate alcohol! wtf happened tonight?!?! thanks everyone who came to my bday dinner 
1,"@Mummyofmany I have home-made brownies, too.... "
1,@codyks Chick-Fil-A = bonus. 
1,I had to wake up and start my wifie's car.. geeez.. 
1,@sameerajayalath Don't be lonely. Life is good. 
1,"Ah, the national express train. Free wifi and in the quiet zone... "
1,@pedaah It is the theory of distracting you from the pain by making something else hurt worse. 
1,its goin b a starbucks day...i need caffeine  going into a lil worship w my team!! get excited and ready for God to do big things!
1,"@SamJones_71 I've been looking at your tweets, you really have some gr8 info there! Gotta go back and read all of them w/the links! "
1,@imjustcreative double bless ya 
1,"@diehard5158 It's OK, it's not real - just a funny story "
1,@mileycyrus he you get to meet my friend today during you screening in NY 
1,@mckayzoo Thank you. 
1,@helena1404 I don't believe you. No theory is perfect. Tell me how though 
1,@fake_vyvyan he dude that`s kind of a m-e-t-a-p-h-o-r  ... know that word ? 
1,"is horrifyingly tired, but at least it feels good to be home. "
1,is back to work today.  Woo!!! 
1,@lakshkhamesra I think your tips are smart and considerate. You are really smart. Thank you. Y would u think they irritate me? I'm sorry. 
1,@argylewhale Hooray! That's great! And about time you got some good news. 
1,"@ohaiijess hahahah, that's pure genius. you should get the nobel prize. "
1,@Humayon yes on my name  I use it for online payment
1,@Tojosan Good Morning Todd! 
1,"@BeeRealty Geez, but that was me the night before, so you'll sleep well tonight.  "
1,"@dMackintosh It's not dying, far from it. Social networks have a loooong way to go before they replace email; Sincerely, Mr ESMTP "
1,"@joannayoung Yes, very close &amp; I think she'll be early too. LOL! I'm sure I'll forgive you "
1,Cor my new custom rig just laughs in the face of left 4 dead and games alike 
1,"pretty sure I finished my ICTE, and it's only 9:00,, go me "
1,"Morning people, body always likes to get up around 7 when alarm is not set, so here I am "
1,"o.o mom and I are hearing an animal in our storage porch.   no way, no who am I seeing what's in there.  that's the man's job  hahah"
1,Woo hoo  she did it! Congratulations to @ClaudiaBliss 
1,rotting in an airport. going to NYC BABYYYY 
1,@Merlene I can be Sam?  Good morning 
1,"@TTOBF a wall plug for charging? If so, yes I do and I can bring it "
1,The Real World: Brooklyn 
1,"@PeterMears I like long walks, especially when they are taken by people who annoy me. Discuss "
1,I'm having the time of my life!!!! I actually gambled and won!!!!!!! A round of drinks for everyone!  Wooooooo!
1,"@innaamwaa haha,summer starts on June here or even on May and it's really hot here  not as hot as in Philippines,but..hot xD"
1,I'm so tired.  I can't wait until this weekend.  PROM.   I have to sign up for pictures today.  I must not forget.  Lol.
1,So much stuff falling into place....it's a positive feeling 
1,@asamahmad You would do more damage to the GWIZ that it would have done to you 
1,@LandersIE Nice. I like that combo 
1,@starlightlife wings4you I thank you for the info.on Nutrition People going through cancer need to understand the Value of this 
1,My friend Dandinella aka Danielle is here!! Yayy i haven't seen her in a long time  I missed you Danii xxoxo
1,@ WildstarB - Happy Rezday Captain   - and that was quite a party!
1,"Wow I had the most crazy twitter dream ever. At a twitter festival with concerts, water slides and thousands of people. Glad that's over "
1,@xoxsusannexoX Hey Friend . . Ah Im Okies  Hows U? Oooooh Intriguing :L:L. . ii Love Dat Word Dese Days :L. . Hah. . xOxOxO
1,life is fantastic    shopping with my favourite cousins today. then sleepover  x
1,"Getting read 4 a good day. Yesterday, couldn't get focused and drank too much coffee. Back to healthier tea 2day! "
1,@mileycyrus lol i cant w8 till yoiur film out on friday  is it any good?
1,@crowandcanary Hurrah!! Come by the booth (1554) and we'll have a little something special for you. 
1,I am sooooo T.I.R.E.D!!!! in every sense of the W.O.R.D!!!!!!! need a tune to pick me up!!! 
1,our cats love the sun. they're lying on the floor and having a sunbath 
1,i don't wanna sign off twitter but i have to. why are you so addictive... diva - beyonce is growing on me 
1,I HATE QUIZZES ON FACEBOOK! I'm not a song/movie/twilight character or mystical creature I'm a human being! Glad no quizzes here 
1,@_joy thats wut im hoping 
1,@stephenfry Enjoy Stephen and hope you feel refreshed and happy. 
1,@andyclemmensen lol i think the people who made the show like you 
1,@walterstad say hi to P-O 
1,@BeeRealty The Merry-Go-Round spins faster &amp; I sleep less; as time goes by 
1,@stephenfry Welcome home 
1,"who wants to b at work when the weather is so nice? bbq, sunshine and beer in the garden comming up, 5 hours to go "
1,This is hilarious!..'Bossnapping'..  http://schott.blogs.nytimes.com/2009/03/26/bossnapping/
1,"@suzosusan He can't leave us, it's so hard to say goodbye "
1,I remember doing my research paper/presentation on this. lol  http://www.engadget.com/2009/04/07/video-da-vinci-si-robotic-system-want ...
1,HAve a great day my friends 
1,@andyclemmensen COME TO BRISBANE SOON!!  Pretty please.
1,@adamcurry It's hugely significant that Apple was the first company to bring Unix to the desktop with viable commercial app support. 
1,Cooked Josh a nice big beef roast with potatos.  Loves Joshua!
1,"@snapedinhalf I DO!  A lady on ebay made em for me.  She painted slytherin crests on the outside, and dark marks on the other side! "
1,is having her fingers crossed the photos will all turned out good 
1,"Geez, it makes me laugh how guys always want you back when you've moved on... "
1,"@twicullen Yeah, Spike is hilarious! I'm going to lunch now, are u going to forgive me for that too? "
1,I'm just about to leave work!!!  Literally @ 2100 
1,@baddesigner tron= awesomeness  especially when it pops on during a lame day off!
1,"Another ducky day: Mass, some paperwork, a little reading, and off to Brighton MA for class (listening to podcasts on the way "
1,"on a holiday. A HOLIDAY!!! No plans, up for anything "
1,@gailporter lol fab pressie. My little girl thinks they're hilarious 
1,@Energized Gotta get them started on the business casual wear early. 
1,@makethingstalk yeah... his mum was our school secretary! 
1,I'm 20 years old. Doesn't feel any different. Still going to tons of shows &amp; causing trouble  with my girls. I guess that never gets old. 
1,hope you are having fun working. cant even imagine doing what your doing with the style n grace that ur doing it with! u rock 
1,"This is Prank Wars Ep 7 http://tinyurl.com/au8p9o have seen Ep 6, might just go and look up Ep 1-5 !!! He He He "
1,@Sweet_Libertine @amber_benson looked lovely tonight  I'm sorry that I didn't get to her in time to stop and interview her!
1,Great concert at the opera house yesterday evening! Looking forward to some outdoor climbing later! 
1,@stephenfry Ooo Mr Fry you havent missed anything. I'll have a look out for you around London today.  Whilst your settling back. x
1,ahhhh ive returned from the gym........... now for dinner  good times
1,"@KrisKonrad well yes he did, but I didn't  but seriously, had to finish something useful so was too late for grouplunch"
1,@thehrmaven  not fair that someone with your sunny disposition should have a headache - hope it lifts soon 
1,is off to town 
1,"@hayley9214 She's okay.  They thought her neck was broken, and she was immobilized. But then they gave her muscle relaxants, and"
1,@sebmaster  Will try to be at #Adtech_paris . See you there 
1,"@recycleus a KTM 690 Duke, with the Supermotard running gear. "
1,"I'm just two emails away from Inbox Zero. Tempted to hide them away, but am determined to do it properly just once in my life "
1,Just got home from hanging with Ming and watching HIMYM! 
1,@chasechax It can be tricky but I feel privileged to be able to talk to our supporters directly all day. 
1,Well all in all today was great! happy with the day should probably say my goodnights 
1,"@girlstoys phewy, they are back! what is twitter playing at? "
1,@teeahhurie sure you can watch twilight with me 
1,"Going for a run through the marina, downtown and then Balboa Park with Holly "
1,@selfexile   Thanks
1,@PhillyD Family always comes first Phil.  I hope your dad get's better 
1,@emma2381 We watch more DVDs than TV for that reason. Most of the time I'm just listening to TV anyway while on the computer 
1,@DJOcto haha.. i do not look like myself  weird distorted  camera i have on the phone
1,#Swancon still needs volunteers! Email: volunteers@swancon.com if your interested in helping out 
1,@Gaspadin I have a bigger twitter following than blog following. So partially still meant fewer people will see it rather than everyone 
1,@KevinSpacey Are you kidding?? I would PAY to hear you talk. You're one of the most articulate people i've had the pleasure to listen to 
1,"this car is costing me an arm and a leg, but it's so cute I have to forgive it! "
1,day 2 of #chi09 - good morning! 
1,"@anothersnowday well, sure that too...but i was talkin about the sandwich! "
1,@deiknuo Hmmmm... Good point. Just wait until you get here in October!!  
1,ok so if you have a tumblr do please follow me!! well im off to bed i guess 
1,Note to self:  Renee is a weirdo for writing a note to herself 
1,@dhatfield love the new comic girl look  I always you knew you were a super hero...
1,Facebook-ing. Hahaha 
1,Haha the sunglare is really bad so my dad took my purple raybans hehe 
1,mitchel musso  rocks - yeah 
1,"yey, new haircut  must say I like it. now cooking courgette-bacon-cream pasta ja tomato-mozzarella salad, yum."
1,says bye guys ill be going na  (bye) http://plurk.com/p/n1b42
1,@ImASadGiraffe breakfast of champions! 
1,@oOPink_LadyOo holidays? enjoy that miss! 
1,"just testing it out, stopped "
1,@julito77 You deserve it.  Especially when the compliment is coming from @PinkOliveFamily 
1,grand theft auto dosent make you a player. 
1,@hooeyspewer Good Morning Ms Hoooooooey! 
1,"@MLDuffy Hi, neighbour.  I just moved here 4 months ago. Sounds like we're in some similar boats. "
1,@csulaiman You're very welcome 
1,I'd totally forgotten how much I love Teachers. 
1,"Graham Coxon on Britpop: &quot;once the Guardian said it was OK to like football, that was it, the whole decade was fucked&quot; "
1,just woke up from a really well deserved rest. Did push ups and time for a shower before giving Macky some loving time! 
1,homeworks a biatchhh! ahh ily cody carson 
1,@meekorouse oh! Congrats then on the new move! 
1,@devlincarnate Heh yeah - but atleast it's in widescreen 
1,"Def off now...unexpected day out tomorrow so stuff has to get done today. Back later, have a productive and fun day all "
1,@ryanseacrest I say pocket square. I think it looks better 
1,"@Mummyofmany ooh, yes please! yum "
1,@jamie_oliver any ideas for a quick tasty lunch jamie  im bored of my usual
1,@JudahChew hahahah thanks for telling me Manchester won.  i only watch for ronaldo. btw WHEN ARE THEY COMING HERE? 
1,@MsUnreliable Yr right! could really see that w/ his chuminess w/ Eisner. Truly LA's old boys club. Didnt need Trump. good to be king. 
1,"Just de-activated facebook account, removed app from iPhone.. a good feeling overall really "
1,Has done his good deed for the day and doled out 3 dA subbies. Check out the contest entries and winners here  http://tinyurl.com/co4k2b
1,@31o5 So raining give you spare time 
1,"@ernmander *smooches* hello my lovely  just gonna pop into the shower, back on for a bit after xoxoxxx"
1,"is at a family party, hasnt even started. only here for the food  what a greedy bitch"
1,needs new breakdowns and thinks hes found them 
1,has clothes that fit 
1,@hnauheimer #processwork oh waoh great!! @maxfxx isnï¿½t very active yet on Tw  sunny greetings from bavaria
1,"@sadknob  Ah, That is a sign that they are either agreeing with you or are totally confused. lol "
1,Off to town to do lunch! 
1,@mutairy  ebil but i have  butter fingers 
1,"@tjholmescnn Love your style on camera. You write awesome tweets too. Ok, enough frosting on the cake.  "
1,"Duh! I had zoom on at 125% in IE 8! Now which one my kids did that?  But hey, I found this great article in my quest: http://is.gd/rb67"
1,Goodmorning. I'm learning that RESPECT is something I have to DEMAND! 
1,Going on the flyer now! 
1,@MattBovell I never want to know that horror 
1,"nice weather!I feel energetic and healthy,I might even go run later today  maybe.... ;-)"
1,sarcasm is defiantly one of the worlds greatest creations  hahaa.
1,@arivindabraham Welcome to the dark side....  
1,"'Tis a beautiful day in paradise, how to get there from Michigan is a mystery to me "
1,Eel! 12 noon and it's the first tweet of the day! Getting withdrawal symptoms! 
1,@joeMcintyre Welcome to the world of Twitter!!!  Lets Get This!!! xx
1,Back in the Palace of Arts to rehearse. Everyone was a bit more chirpy this morning  Sounding good!
1,@Kyle6767 all's good no complaints - sent Gabbi a fb msg today with details re 18th - would be cool to see ya  How goes it on your side?
1,"last 3 hours @work, then FreeFreeFree for Barca!!  1st a workout on my own @FF-gym..............."
1,"New diet working well, training less than ever, recovering well, eating more, staying lean. Nice "
1,"@spinney Cheers, it was fun to do "
1,@jenbishopsydney I know! Gutted. Next time tho when you are back. I have put the chicken carcass back in the freezer for next time  x
1,"@tonyhawk: hope i'm doing this right, u r my first twitt message that i am sending, from Cape Town South Africa, hope you r doing it well "
1,Gonna get a new business card as Eximion's Technology Ambassador! 
1,@stephenfry Few things I've found better for settling myself in after a long trip than wandering around London. 
1,@anniemacdj would love to see that 
1,"Has arrived in London.  fab, let's go shopping!"
1,grow garden grow...too much salmonella talk...news depressing today well now off to work 
1,Hols = J's during the day  Ice Cream again very very nice indeed
1,almost easter 
1,@dawnmaloney wow! There is a limit? 
1,@gay_emo_zac good morning  this friend is so lucky to have the opportunity to meet you 
1,Looking for interesting people to follow  
1,"Yay, I won the events coordinator position!! Pretty amazing that I won something tantamount to a popularity contest. That's a first. "
1,@Convolvemedia ha! can't wait til they get here. you took a decent pic considering the low lights. thanks for sharing! 
1,@spphotoart LOL! she's heaven...every family has at least one Hyacinth 
1,feasting on an assortment of japanese candy. be jealous 
1,@elanorelle thanks for the enthusiasm  just off to meet her! i hope she likes her present! :-D x
1,&lt;--- focused on watching  http://plurk.com/p/n1bzs
1,Good Morning on this beautiful sunny Tuesday. Let's enjoy the weather while it lasts; more rain is on the way; be creative + make creams 
1,"@TomFelton  cool, hope ur bro is doing fine"
1,@LittleJesse not that I know of. Am listening to him now 
1,"oh it's not good, I'm coming up with 1001 other things I want to do instead of my essay... they're good ideas too! "
1,@Triptophobia I think everyone's fangirled over something or someone. Even dudes fanboy over stuff. But it's good that you've moved on 
1,Watching ellen degeneres. My favorite show! 
1,@turab235 good evening 
1,"@RedDotRedState  Alive and well, behind every corner "
1,Im so ready for summer... freakishly tired 
1,@k_bec I bet you do 
1,yay back to work 
1,I hope twitter actually posts this tweet... but hopefully i'll be going out and watching lesbian vampire killers in a second 
1,@wincottm woohoo!!! go you!!  ... yeh 28days was a band back in 2000... Pumpkins &amp; Live were good in their time.. I still like Manu Chao
1,@NatachaGrace No problem. And if you have any tips on movies or music - whatever. Feel free to pass them on to me. It will make me happy! 
1,Gary Player 10000/1 must be worth a ï¿½1 each way?  Will let you know my serious placed bets shortly #masters
1,"dreamt about vinyl and record players last night, this is a huge improvement to the night before "
1,@mattdowding more than one 
1,Now Tweet via Berry 
1,"Taking Chloe and Emily to the Vet to get fixed.  Chloe is all excited, she won't be after she sees where she is going.  Have a nice day. "
1,here's the actual story.. http://contexts.org/socimages/2009/04/02/boys-fix-things-girls-need-things-fixed/ 
1,Learning Twitter 
1,I like to have a million of internet amigos! yeeeeeeeeeeeeey! amigos 
1,OK I'm in pain still but made it to work. The sun is out and couldn't be happier 
1,@chappy87 Hahaha. I was aiming for the vomit-factor 
1,http://twitpic.com/2y9uj - USA here i cometh! 
1,"To be there for you, I'll b there just helping u out whenever I can Everybody's FREE x go hear me sing! I'm bloody good! X x "
1,@paul_a_smith You did great 
1,@maliajonas marlier - love you lovely HAHA 
1,"@Salsea Well done, you beat me to it "
1,"is going to have a nice relaxing day, tidy her room, bake some cakes, and have a nice shower  Woo!"
1,"@Spoonsie Oh wow is that today? That's great! Hope your first day goes well! Oh, and good morning! "
1,im out walking  and its cold and dark and i heard something behind me :S ahhhhhhh
1,"@juliancheal I didn't think I could cycle up The Hollow, or Lyncombe Hill, or Holloway. Turns out I was wrong "
1,i'm back hoooome!  now it's time to work! woo hoo! i'm so excited!
1,@ganeshjaju congratulations for good sleep  but my alarm is louder than santosh's ??
1,"Summertime will soon hit Denmark, And ill hit the beach in my boat "
1,"disney.com is the bomb . yea yea , I'm turning 17 , whatever ! *flips hair* lol . "
1,Ladies room topic for tomorrow &quot;can a lady become a stripper and still keep her dignity&quot;  @JamnMelissa
1,@animoenzo what sign ? 
1,"I got the OK to replace the carpet in my room with floorboards, yay  I plan to buy them next week"
1,"Going home, going to have dinner, going to wait for my wife "
1,http://stopthecap.com is down yo -- must be retribution from TWC 
1,@Zewdy YAY! Im real excited bout ur progress  hopefully be able to meet u in person b4 u 2 famous lol &amp; will wait 4 the new vids beybeh.
1,@mileycyrus the conbrainer store...could that be the title of your next album please? 
1,Good mornin all. 
1,love music -- drum &amp; bass: http://bassdrive.com -- dubstep: http://dubstep.fm -- prog house: http://friskyradio.com 
1,i really love the love lab stage in rhythm heaven  so adorable!
1,is looking forward to seeing Absent Elk's homemade semi acoustic version of Sun and Water    
1,@jennytsang did you enjoy your sushi? 
1,"watching alot like love  - aw i miss him,, amaziiing night "
1,"@c_davies I had no idea a four slice toaster was that much larger than a 3 slice toaster.   Frankly, I need a 10 slice toaster"
1,"@njpaust haha, just signed up to twitter.. we will see it goes.. autoblogs are great when you you know how "
1,time to get ready 
1,@taimurasad  @vasudevg  Thanks     ;)
1,Cars is ready to pick up. 
1,@ColinMackay hi 
1,"Getting ready for first midwife appointment  And, Savannah is going to play with friends, she'll be thrilled. It's a good day!"
1,@MJPhotographer Hey it was acting up 4 me initially too... teething probs? 
1,is watching gossip girl 
1,"@ElleSergi haha! That made me laugh. I'd certainly welcome tutoring from the best *points at u like David Brent* AKA, you! "
1,new server wheeeeeee and I can code online 
1,@kmcconaughy Doh! We haven't watched it yet! 
1,@EdwinRPlus welcome! Did you meet @arnobouwens already? Check www.friendhunter.nl That's innovative recruitment! 
1,is back in target woo hoo 
1,"still thinking of Parisian guy. England sucks for me right now, just want to be in France with my friends. Back to the studiezzzz now "
1,Listening to Evanescence cause I'm cool 
1,has been having lots of fun tonight just hanging out 
1,"@PrincessLeLe dnt know much about them but read gd reviews, am sure you'll enjoy it as much as I enjoy the iPhone, "
1,I watched Jim carreys &quot;Yes Man&quot; last night and actually enjoyed it!  Its a good enough show 
1,"@gamingseasons Nice, gefeliciteerd! "
1,"Why are pirates, pirates? coz they ARHHHHHHHH  thanks amy"
1,"@TomFelton awesome  my friend Emily moved out to Adelaide in Australia a few years ago, she loves it there too"
1,Downloading some apps then going to school! Bye 
1,"N-dubz na na naiii, in a sehr good mood  feelin good, lookin good, bellys rumblin though"
1,@Saffiter  My work is done then. Mhahaha!
1,"Off to easter school for two hours. Double music, yay!  Xx"
1,"@tommcfly so Tom you already have a team in Twilight? Edward or Jacob? please tell Edward, vampires always do it better "
1,getting excited about a relaxing long weekend in Gozo  for yoga classes in Malta visit: www.yogawithhannah.com
1,UNC FTW!!! Go tarheels!  A perfect ending to Ron's last year as a student there. He graduates next month with his JD. 
1,@Tittch I've been neutered and it's sure stopped me. 
1,"@hilaryygormann , ewwwwz they need to calm down ;) hows daniel  ? loveyouss!"
1,I'm excited that I already found my roomie for next year! 
1,"On the bus now, my freaking headphones are at school, i cant jam out to those rainy day sad songs that remind me of my pathetic life.  "
1,tweeting from cracker barrel  
1,@iLoveTrance my #trancetuesday pick for the week is  @andyace | i like the harder side of uplifitng #trance must check out Force Factor
1,@FacebookAdTips  oooh I just worked it out    the babies!  Thanks!
1,"Getting through people require genuinity. So, be genuine "
1,@islayian I will jump on the train when I finish up here today. Do you have your mobile with you?  
1,"GM  all my wonderful tweet pals, have another wonderfully joyous productive day! May it a great one 4 U all! "
1,@zurairi Azmyl on now! There you go 
1,"@ohaiijess oh yes (: we wouldnt really tour, they'd just come hang with us cos we are just that cool! "
1,@seoexpertbd that takes twitter password. so it makes everyone a follower of everyone. Doable via Twitter oAuth and other APIs 
1,@marcvanderchijs You might want to rephrase that before your wife reads it 
1,@chloemcfly lols. yep!  Having fun raving to mcfly?  I actually love them soooo much i cant even explain it. lols. Bm xxx
1,Am currently learning God Knows on Drums 
1,@leplan thats good! you were starting to worry me... your always there.. which a comforting though i guess 
1,@ladyozma  Have you been over to the house?  Is everything OK?  Hope TomTom is happy. 
1,"is going to Rem Koolhaas next week, for a interview and meet and greet "
1,@CrispandRaw thank you! 
1,dressing my brother up for easter sunday. he looks sharp 
1,The science behind tipping a cow  http://tinyurl.com/7k2a2 via @barrymcgee
1,laughing at Bradie because he's adorable  &lt;3
1,@fredinchina thanks fred for the insight  made the change zero to one *Winks* much appreciated my friend! http://bit.ly/GCYDS
1,@iamkhayyam @Minervity @alifity @piyushp_20 @SEO_ZULU @bar0s @dotmariusz @saurabhshah rthx 
1,@CiaranMcNulty There is a more 'verbose' explanation here  http://www.allthingsdistributed.com/2008/12/eventually_consistent.html
1,Hope your all having a good day 
1,my housemates cooked the BEST INDIAN CURRY DINNER TONIGHT... and it ended with rocky road ice cream!! Mmmmm.. do i love them or what! 
1,"... Wanting to watch Twilight again, but I'm going to the hairdressers soon. *sigh*... When I get back?!  &quot;Animal Attack&quot; Swoon"
1,"@hannaht yeah they headline Saturday, saw 'em last year at V. Gossip Fri and Jamie T Sunday.  YAY no-one clashes with Arctics or KOL "
1,@PinkyBoo2 that i didnt watch twilight. u asked me if i did 
1,politician is to journalist as tree is to dog 
1,i am typing this tweet from my new macbook pro mothefuckers.  i r happy.  jazz you are getting my old one as promised. 
1,@buckhollywood Still love Batwoman! That was the funniest thing I have ever seen lol 
1,Wonder why my telly is getting a weak signal.  Everything is pixelated no matter what I do. Is pixelated an actual word? 
1,I need a song to put on my phone before I gwan to London. 
1,@jjprojects surely there's more to complain about JJ 
1,"hunter &amp; i gave him some of our prints which he &amp; candice enjoyed  i need more fine arts friends, you guys just ain't doing it for me, ha."
1,"@hiyaaax3 morning. don't worry, be happy. i love you. "
1,@lexcanroar - heyyy 
1,"@richardcobbett This the April Fools story? Congrats again, it was an excellent piece "
1,UP EARLY WATCHiN TMNT 
1,@HeavenlyHev good evening. 
1,"Oh but, can I be the first to say 'woo hoo!' at Bernard Cribbins being the companion in the xmas &amp; new year specials? OK, WOO HOO! "
1,"@mnowluck idiot I am not @kima. I am @Mizohican  Im in Mumbai only, where the heck are you?"
1,@JonathanRKnight You are absolutely ADORABLE! 
1,recently just woke up from a 12 hour nap... wow i know 
1,"http://twitpic.com/2y9yz - quite impressed that the internet still works in my garden, i feel like summer is here "
1,Engineering Photonically.. 100% Bioluminescent mode.. ie Researching/editing/writing before Illustrating 
1,can't wait to try on her new black heels  Hope they fit!!!
1,"At birdworld and the place is full of kids, I'm the only one without a child in toe... Easter holidays for you "
1,@youmeatsix love the new song! pre ordered the tee and the single!  when do you announce the european tourdates?? (:
1,mucho tiredisimo. downloaded the confessions of a shopaholic soundtrack earlier... well worth it! 
1,Enjoying the sunshine 
1,"@RaisingMaine check out @miltmafia - we're always looking for ways to pawn off the kids and have a night out (ok, I am) "
1,   we break dance not hearts by Short Stack is my ringtone.... i LOVE that song!!!.....
1,just woke up. face is ok. not in pain  should be over with by the end of thursday hopefully 
1,@salspizza You'll be fine. Just hang in there. Hope you can make it on Friday - the dogs will enjoy 
1,wishing it wasn't cold so I could wear shoes that show off my toes 
1,"remembers himself of the last year. Concerts, meetings.. She looks forward to that that begins again  !"
1,@lmbquinn You're Funny~  
1,Whas up twitterland.... Meeting with the label 2day sorting out release date and vids for the album... 
1,@sabihkhan You expect delivery guy to do his homework before dumping leaflets? 
1,G'Morning! Went to bed in a good Mood  ! I think I've met my Match..
1,"@loz_xx lol tis isnt it   hay check out my page, i finally worked out how to make it perrrrdy "
1,@soulpowr G'morning... 
1,"@Hip_M0M And to you, girl! How old? "
1,"@liamgallagher hope all continues well, wishing loads of happiness for you lot! "
1,@Shiminay Fair enough  I just surprisingly like it... especially 'startup repair'... has saved me a couple of times.
1,@TomFelton Melbourne's got nothing on Sydney. Tell him to come here 
1,@pmeanwellralph Hiya - Its always good in Pembs  Hows tricks up your way ?
1,"@swa_tee yo been good, I have way too many blogs man try myschooolfthought.blogspot.com or aquasigeek.blogspot.com "
1,Music stimulates my mind. My interface designs get better the moment I listen to music 
1,"Morning twitterers  do yourselves a favor-go to youtube-search CHICKEN PAYBACK-THE BEES,&amp; laugh your butt off. "
1,"wants a new face, because the old one will soon fall off. thanks "
1,@DaveRacingKites happy birthday. 
1,To all the iPhone and iPod savvy: how do I transfer pictures from those back to my new computer??? Succeeded on the music. 
1,@eoghanquigg Aww good stuff (Y) I would come along if i could.. you need to come to birmingham  Best get back to work now..French =/  xx
1,@sk8mate coffee mmm lol  I'm coming to the one tmrw! Will you be doing Bolero? cos i asked the DOI site and they said its a secret  xxxx
1,@brendonuriesays  your pix are wonderful
1,@omgsarahsays when are you selling the miley book 
1,@Steves71 haha its more Bill Gates fault  buggy installation software and windows mobile 5. Twitterfon??
1,@nwwells Glad you enjoy it 
1,"you can only spend so much time on your own before going nuts with boredom! This is going to be the longest 4 weeks, at least its sunny! "
1,is tryin 2 working out how to use this twitter thing! lol slowly but surely gettin there! 
1,@esdrasbeleza Comece com 'Smoke on the water' 
1,"@jennjenn Late for me, considering that I've not been to bed.  / www.StalkDaily.com/mikeyy"
1,got it. Installing as we speak.... LOVE the nano connector  VERY sleek mouse indeed.
1,"Very quickly getting what I want out of the netbook. Adobe Digital Editions is the perfect ereader, got an eepc screen rotator too "
